,Tile,Response,Timestamp,UserID
91,taj-kyr-00735,0,2023-10-05 13:27:14,fruhman
92,usa-can-02470,1,2023-10-05 13:27:16,fruhman
93,gua-sal-00091,1,2023-10-05 13:27:18,fruhman
94,zim-saf-00264,1,2023-10-05 13:27:21,fruhman
95,chn-mon-06606,0,2023-10-05 13:27:24,fruhman
96,eth-ssd-01289,1,2023-10-05 13:27:26,fruhman
97,sur-bra-00914,0,2023-10-05 13:27:28,fruhman
98,chl-arg-06632,1,2023-10-05 13:27:36,fruhman
99,cro-bos-00324,1,2023-10-05 13:27:42,fruhman
100,irn-pak-00408,1,2023-10-05 13:27:48,fruhman
101,cen-drc-00102,0,2023-10-05 13:27:52,fruhman
102,chn-mon-02890,0,2023-10-05 13:28:02,fruhman
103,drc-ssd-00582,0,2023-10-05 13:28:05,fruhman
104,irn-tur-00401,1,2023-10-05 13:28:07,fruhman
105,alg-lib-01513,0,2023-10-05 13:28:13,fruhman
106,cao-nig-02012,1,2023-10-05 13:28:21,fruhman
107,zim-saf-00491,1,2023-10-05 13:28:25,fruhman
108,czr-slo-00190,1,2023-10-05 13:28:28,fruhman
109,mzm-maw-02114,0,2023-10-05 13:28:35,fruhman
110,sur-frn-00700,1,2023-10-05 13:28:37,fruhman
111,mld-ukr-01460,0,2023-10-05 13:28:39,fruhman
112,lux-gmy-00297,1,2023-10-05 13:28:41,fruhman
113,sen-maa-02372,0,2023-10-05 13:28:46,fruhman
114,chn-nep-01880,1,2023-10-05 13:28:49,fruhman
115,uzb-kzk-03486,0,2023-10-05 13:28:54,fruhman
116,rus-chn-07261,1,2023-10-05 13:28:58,fruhman
117,chn-drv-01338,1,2023-10-05 13:29:02,fruhman
118,nir-bfo-01364,1,2023-10-05 13:29:10,fruhman
119,chn-mon-02717,0,2023-10-05 13:29:16,fruhman
120,ken-taz-01196,0,2023-10-05 13:29:23,fruhman
121,swz-gmy-00465,1,2023-10-05 13:29:34,fruhman
122,irn-tkm-00840,1,2023-10-05 13:29:41,fruhman
123,eth-sud-01384,0,2023-10-05 13:29:45,fruhman
124,irq-sau-01237,1,2023-10-05 13:29:48,fruhman
125,frn-swz-01371,1,2023-10-05 13:29:51,fruhman
126,mli-maa-02442,1,2023-10-05 13:29:56,fruhman
127,jor-sau-01153,0,2023-10-05 13:30:00,fruhman
128,gha-tog-00544,1,2023-10-05 13:30:03,fruhman
129,swd-nor-03137,0,2023-10-05 13:30:08,fruhman
130,per-bra-03689,1,2023-10-05 13:30:10,fruhman
131,tkm-uzb-03250,0,2023-10-05 13:30:14,fruhman
132,afg-pak-01890,1,2023-10-05 13:30:18,fruhman
133,bol-chl-01402,0,2023-10-05 13:30:22,fruhman
134,mzm-zim-02980,1,2023-10-05 13:30:25,fruhman
135,lit-blr-00156,1,2023-10-05 13:30:27,fruhman
136,nth-bel-00388,1,2023-10-05 13:30:30,fruhman
137,jor-sau-01112,1,2023-10-05 13:30:35,fruhman
138,guy-bra-00252,0,2023-10-05 13:30:39,fruhman
139,fin-swd-00355,1,2023-10-05 13:30:41,fruhman
140,cdi-bfo-00666,1,2023-10-05 13:30:47,fruhman
141,per-bol-01990,1,2023-10-05 13:30:49,fruhman
142,alb-grc-00118,1,2023-10-05 13:30:51,fruhman
143,aze-irn-01365,1,2023-10-05 13:30:52,fruhman
144,per-bra-02767,0,2023-10-05 13:30:56,fruhman
145,chn-drv-01119,0,2023-10-05 13:31:00,fruhman
146,con-drc-03723,0,2023-10-05 13:31:06,fruhman
147,chn-ind-07400,0,2023-10-05 13:31:11,fruhman
148,drc-bui-00397,1,2023-10-05 13:31:13,fruhman
149,tkm-uzb-01609,1,2023-10-05 13:31:14,fruhman
150,sud-ssd-03020,1,2023-10-05 13:31:16,fruhman
151,usa-can-06075,0,2023-10-05 13:31:21,fruhman
152,tur-syr-01853,1,2023-10-05 13:31:23,fruhman
153,bol-chl-00150,1,2023-10-05 13:31:28,fruhman
154,leb-isr-00094,1,2023-10-05 13:31:30,fruhman
155,usa-mex-01959,1,2023-10-05 13:31:32,fruhman
156,alg-tun-00255,1,2023-10-05 13:31:33,fruhman
157,bra-par-01269,1,2023-10-05 13:31:35,fruhman
158,lib-egy-01520,0,2023-10-05 13:31:39,fruhman
159,nth-bel-01128,1,2023-10-05 13:31:41,fruhman
160,mal-ins-00081,0,2023-10-05 13:31:45,fruhman
161,mld-ukr-01272,1,2023-10-05 13:31:47,fruhman
162,chn-ind-06862,1,2023-10-05 13:31:49,fruhman
163,pol-slo-00049,1,2023-10-05 13:31:53,fruhman
164,bra-bol-07575,1,2023-10-05 13:31:56,fruhman
165,chl-arg-00716,1,2023-10-05 13:31:57,fruhman
166,ind-bng-07074,1,2023-10-05 13:31:59,fruhman
167,mex-gua-01810,1,2023-10-05 13:32:05,fruhman
168,uga-ken-01007,0,2023-10-05 13:32:09,fruhman
169,irn-pak-01288,1,2023-10-05 13:32:16,fruhman
170,taj-uzb-00362,1,2023-10-05 13:32:18,fruhman
171,per-bra-04811,1,2023-10-05 13:32:19,fruhman
172,usa-can-09114,1,2023-10-05 13:32:21,fruhman
173,swz-gmy-00788,1,2023-10-05 13:32:22,fruhman
174,drc-zam-03261,0,2023-10-05 13:32:27,fruhman
175,col-ven-01036,0,2023-10-05 13:32:31,fruhman
176,mex-gua-00846,1,2023-10-05 13:32:36,fruhman
177,cha-lib-00245,0,2023-10-05 13:32:39,fruhman
178,pol-ukr-00440,1,2023-10-05 13:32:41,fruhman
179,jor-sau-01124,1,2023-10-05 13:32:45,fruhman
180,ind-nep-04606,1,2023-10-05 13:32:48,fruhman
181,alb-grc-00438,1,2023-10-05 13:32:54,fruhman
182,aus-hun-00431,1,2023-10-05 13:32:59,fruhman
183,nir-lib-00244,0,2023-10-05 13:33:05,fruhman
184,pol-ukr-00420,0,2023-10-05 13:33:11,fruhman
185,chn-ind-00747,0,2023-10-05 13:33:21,fruhman
186,chn-mya-00859,0,2023-10-05 13:33:23,fruhman
187,cha-lib-01259,0,2023-10-05 13:33:30,fruhman
188,mya-thi-04023,0,2023-10-05 13:33:39,fruhman
189,rus-kzk-16349,0,2023-10-05 13:33:43,fruhman
190,est-lat-00072,1,2023-10-05 13:33:49,fruhman
191,mli-alg-03145,0,2023-10-05 13:33:55,fruhman
192,cha-sud-03412,1,2023-10-05 13:33:57,fruhman
193,ind-bng-02032,1,2023-10-05 13:34:01,fruhman
194,rus-chn-03174,1,2023-10-05 13:34:05,fruhman
195,cam-drv-02550,1,2023-10-05 13:34:07,fruhman
196,frn-spn-01117,0,2023-10-05 13:34:14,fruhman
197,arm-aze-03737,1,2023-10-05 13:34:21,fruhman
198,maa-alg-00154,1,2023-10-05 13:34:27,fruhman
199,gab-con-03223,0,2023-10-05 13:34:32,fruhman
200,chl-arg-09069,0,2023-10-05 13:34:34,fruhman
201,lat-lit-00428,1,2023-10-05 13:34:39,fruhman
202,nir-nig-00939,0,2023-10-05 13:34:44,fruhman
203,bra-bol-03689,0,2023-10-05 13:34:51,fruhman
204,czr-slo-00526,1,2023-10-05 13:34:52,fruhman
205,col-ven-03272,0,2023-10-05 13:34:57,fruhman
206,rus-kzk-00823,1,2023-10-05 13:35:00,fruhman
207,rus-kzk-09168,1,2023-10-05 13:35:09,fruhman
208,bra-arg-00612,0,2023-10-05 13:35:15,fruhman
209,usa-can-10803,1,2023-10-05 13:35:20,fruhman
210,chl-arg-00188,0,2023-10-05 13:35:26,fruhman
211,con-drc-04051,0,2023-10-05 13:35:35,fruhman
212,tkm-kzk-00131,0,2023-10-05 13:35:43,fruhman
213,jor-sau-01411,1,2023-10-05 13:35:50,fruhman
214,thi-cam-01022,1,2023-10-05 13:35:52,fruhman
215,taz-mzm-00951,1,2023-10-05 13:35:57,fruhman
216,col-bra-03102,0,2023-10-05 13:36:01,fruhman
217,usa-can-00511,0,2023-10-05 13:36:03,fruhman
218,bra-uru-01479,1,2023-10-05 13:36:06,fruhman
219,mzm-maw-01684,1,2023-10-05 13:36:10,fruhman
220,usa-mex-06194,1,2023-10-05 13:36:11,fruhman
221,pol-ukr-00884,0,2023-10-05 13:36:19,fruhman
222,zim-saf-00093,1,2023-10-05 13:36:21,fruhman
223,cen-drc-00482,0,2023-10-05 13:36:26,fruhman
224,bra-bol-00232,1,2023-10-05 13:36:29,fruhman
225,gui-sie-01506,1,2023-10-05 13:36:31,fruhman
226,hun-slo-00510,1,2023-10-05 13:36:33,fruhman
227,bra-bol-00847,1,2023-10-05 13:36:34,fruhman
228,sau-yem-01585,1,2023-10-05 13:36:36,fruhman
229,nth-gmy-00600,1,2023-10-05 13:36:38,fruhman
230,per-bra-05023,1,2023-10-05 13:36:40,fruhman
231,zam-nam-00394,1,2023-10-05 13:36:41,fruhman
232,arg-uru-01377,0,2023-10-05 13:36:45,fruhman
233,rus-kzk-01824,1,2023-10-05 13:36:47,fruhman
234,mli-bfo-01946,1,2023-10-05 13:36:54,fruhman
235,tur-syr-00187,1,2023-10-05 13:36:56,fruhman
236,gha-tog-00172,1,2023-10-05 13:36:58,fruhman
237,ven-guy-00188,0,2023-10-05 13:37:01,fruhman
238,rus-kzk-12627,1,2023-10-05 13:37:03,fruhman
239,irq-jor-00231,1,2023-10-05 13:37:07,fruhman
240,pol-czr-00829,1,2023-10-05 13:37:09,fruhman
241,ind-mya-00161,1,2023-10-05 13:37:21,fruhman
242,chn-mon-06631,1,2023-10-05 13:37:23,fruhman
243,sud-ssd-03358,1,2023-10-05 13:37:25,fruhman
244,aze-irn-00058,1,2023-10-05 13:37:27,fruhman
245,pan-col-00477,0,2023-10-05 13:37:31,fruhman
246,bra-bol-03174,1,2023-10-05 13:37:33,fruhman
247,mzm-zim-02537,0,2023-10-05 13:37:38,fruhman
248,saf-swa-00441,1,2023-10-05 13:37:40,fruhman
249,hon-nic-00038,0,2023-10-05 13:37:42,fruhman
250,mor-alg-02152,1,2023-10-05 13:37:48,fruhman
251,maa-alg-00725,0,2023-10-05 13:37:52,fruhman
252,cen-ssd-01520,0,2023-10-05 13:37:57,fruhman
253,cro-slv-01201,1,2023-10-05 13:37:59,fruhman
254,mal-ins-00284,1,2023-10-05 13:38:07,fruhman
255,afg-pak-01616,1,2023-10-05 13:38:08,fruhman
256,col-per-00351,0,2023-10-06 18:21:03,akula
257,drc-zam-04924,0,2023-10-06 18:21:05,akula
258,kyr-uzb-01054,1,2023-10-06 18:21:14,akula
259,frn-swz-00207,0,2023-10-06 18:21:45,akula
260,kyr-chn-01695,1,2023-10-06 18:21:52,akula
261,rus-ukr-02768,1,2023-10-06 18:21:59,akula
262,bra-par-00211,0,2023-10-06 18:22:01,akula
263,chl-arg-03286,1,2023-10-06 18:22:46,akula
264,mli-nir-01650,0,2023-10-06 18:22:51,akula
265,mzm-zim-02980,1,2023-10-06 18:22:55,akula
266,chl-arg-07485,0,2023-10-06 18:22:57,akula
267,bng-mya-00196,0,2023-10-06 18:23:01,akula
268,rus-kzk-05796,1,2023-10-06 18:23:06,akula
269,chl-arg-00625,0,2023-10-06 18:24:15,akula
270,gui-lbr-00368,1,2023-10-06 18:24:18,akula
271,chn-ind-00747,1,2023-10-06 18:24:24,akula
272,usa-can-13237,1,2023-10-06 18:24:27,akula
273,frn-swz-01371,1,2023-10-06 18:24:30,akula
274,uga-ken-01177,0,2023-10-06 18:24:33,akula
275,tur-irq-00520,1,2023-10-06 18:24:37,akula
276,saf-bot-00804,1,2023-10-06 18:24:43,akula
277,uzb-kzk-03850,1,2023-10-06 18:25:05,akula
278,cro-bos-00324,1,2023-10-06 18:25:09,akula
279,irn-afg-02286,1,2023-10-06 18:25:14,akula
280,bra-bol-02751,0,2023-10-06 18:25:21,akula
281,bol-arg-00707,0,2023-10-06 18:25:25,akula
282,taz-zam-00615,0,2023-10-06 18:25:33,akula
283,bol-chl-02134,1,2023-10-06 18:25:35,akula
284,frn-spn-00676,1,2023-10-06 18:25:43,akula
285,mzm-maw-01684,1,2023-10-06 18:25:54,akula
286,rus-chn-07261,1,2023-10-06 18:26:04,akula
287,drc-ang-01530,1,2023-10-06 18:26:06,akula
288,cdi-gui-00796,1,2023-10-06 18:26:12,akula
289,ukr-blr-00380,1,2023-10-06 18:26:16,akula
290,taz-rwa-00460,1,2023-10-06 18:26:18,akula
291,zam-maw-01392,0,2023-10-06 18:26:25,akula
292,ben-nig-00571,1,2023-10-06 18:26:30,akula
293,nir-alg-01163,0,2023-10-06 18:26:32,akula
294,bra-uru-00591,1,2023-10-06 18:26:34,akula
295,gam-sen-01838,0,2023-10-06 18:26:42,akula
296,taj-kyr-02232,1,2023-10-06 18:26:50,akula
297,chl-arg-00914,1,2023-10-07 23:44:25,akula
298,per-bra-04811,1,2023-10-07 23:44:29,akula
299,arg-uru-01377,0,2023-10-07 23:44:31,akula
300,irn-tkm-00840,1,2023-10-07 23:44:36,akula
301,ind-bhu-00254,1,2023-10-07 23:44:42,akula
302,rus-kzk-14385,1,2023-10-07 23:44:45,akula
303,drc-ang-04402,0,2023-10-07 23:44:48,akula
304,eth-eri-00480,0,2023-10-07 23:44:52,akula
305,cha-sud-01450,1,2023-10-07 23:44:56,akula
306,ven-bra-03413,0,2023-10-07 23:44:58,akula
307,hai-dom-00785,1,2023-10-07 23:45:01,akula
308,tkm-uzb-02817,1,2023-10-07 23:45:03,akula
309,pol-rus-00526,1,2023-10-07 23:45:05,akula
310,arg-uru-00177,0,2023-10-07 23:45:07,akula
311,afg-tkm-01297,1,2023-10-07 23:45:12,akula
312,rus-kzk-15242,1,2023-10-07 23:45:14,akula
313,arm-aze-02557,0,2023-10-07 23:45:17,akula
314,chn-mya-04164,1,2023-10-07 23:45:20,akula
315,kyr-uzb-00845,1,2023-10-07 23:45:22,akula
316,arm-irn-00015,1,2023-10-07 23:45:24,akula
317,bra-par-03638,1,2023-10-07 23:45:25,akula
318,som-eth-00509,1,2023-10-07 23:45:27,akula
319,jor-sau-01112,0,2023-10-07 23:45:29,akula
320,chn-ind-09485,0,2023-10-07 23:45:31,akula
321,mzm-zim-02419,0,2023-10-07 23:45:36,akula
322,ind-mya-03498,1,2023-10-07 23:45:38,akula
323,lit-blr-00156,1,2023-10-07 23:45:39,akula
324,kzk-chn-03471,1,2023-10-07 23:45:43,akula
325,tkm-uzb-03250,0,2023-10-07 23:45:46,akula
326,arm-aze-03737,0,2023-10-07 23:45:49,akula
327,pol-ukr-00881,0,2023-10-07 23:45:52,akula
328,kyr-chn-01767,1,2023-10-07 23:45:54,akula
329,afg-pak-03492,0,2023-10-07 23:45:56,akula
330,cos-pan-00490,1,2023-10-07 23:45:58,akula
331,mex-gua-01508,1,2023-10-07 23:46:00,akula
332,bol-arg-01210,0,2023-10-07 23:46:03,akula
333,syr-jor-00414,1,2023-10-07 23:46:08,akula
334,rus-ukr-03078,1,2023-10-07 23:46:11,akula
335,bra-bol-03577,1,2023-10-07 23:46:13,akula
336,tur-syr-01853,1,2023-10-07 23:46:14,akula
337,rus-kzk-15093,1,2023-10-07 23:46:49,akula
338,gmy-pol-00077,1,2023-10-07 23:46:51,akula
339,pol-blr-00864,1,2023-10-07 23:46:53,akula
340,zim-bot-01210,1,2023-10-07 23:46:54,akula
341,zam-maw-01905,0,2023-10-07 23:46:57,akula
342,ukr-blr-01488,0,2023-10-07 23:47:01,akula
343,bra-arg-03409,1,2023-10-07 23:47:04,akula
344,lbr-sie-00033,1,2023-10-07 23:47:08,akula
345,guy-sur-00300,1,2023-10-07 23:47:09,akula
346,con-drc-01111,0,2023-10-07 23:47:12,akula
347,alg-lib-02114,0,2023-10-07 23:47:23,akula
348,saf-les-00195,1,2023-10-07 23:47:28,akula
349,ind-nep-01289,0,2023-10-07 23:47:32,akula
350,cen-drc-01581,0,2023-10-07 23:47:36,akula
351,taj-uzb-00362,1,2023-10-07 23:47:38,akula
352,rus-lat-00424,1,2023-10-07 23:48:11,akula
353,col-ven-01701,0,2023-10-07 23:48:14,akula
354,cen-drc-04065,1,2023-10-07 23:48:47,akula
355,gnb-gui-00392,1,2023-10-07 23:48:56,akula
356,hon-nic-01301,1,2023-10-07 23:48:57,akula
357,chn-ind-09285,1,2023-10-07 23:49:53,akula
358,ind-pak-03572,1,2023-10-07 23:49:55,akula
359,guy-sur-01367,1,2023-10-07 23:49:58,akula
360,taz-zam-00421,0,2023-10-07 23:50:10,akula
361,eqg-gab-00582,0,2023-10-07 23:50:12,akula
362,bra-arg-01293,1,2023-10-07 23:50:14,akula
363,cha-sud-02997,1,2023-10-07 23:50:16,akula
364,chn-ind-00676,1,2023-10-07 23:50:21,akula
365,mld-ukr-01272,1,2023-10-07 23:50:23,akula
366,cha-lib-00245,0,2023-10-07 23:50:25,akula
367,gha-tog-01187,0,2023-10-07 23:50:31,akula
368,mli-maa-04733,0,2023-10-07 23:51:02,akula
369,nir-cha-00701,0,2023-10-07 23:51:07,akula
370,ind-pak-04256,1,2023-10-07 23:51:09,akula
371,kyr-kzk-01321,1,2023-10-07 23:51:11,akula
372,taj-kyr-00735,0,2023-10-07 23:51:13,akula
373,cro-yug-00796,1,2023-10-07 23:51:15,akula
374,jor-isr-00834,1,2023-10-07 23:51:20,akula
375,drc-taz-00872,0,2023-10-07 23:51:22,akula
376,hon-nic-02390,0,2023-10-07 23:51:23,akula
377,col-ecu-00452,1,2023-10-07 23:51:25,akula
378,taz-bui-00551,0,2023-10-07 23:51:28,akula
379,afg-tkm-01504,1,2023-10-07 23:51:31,akula
380,rus-kzk-00530,0,2023-10-07 23:51:33,akula
381,ang-nam-03238,1,2023-10-07 23:51:35,akula
382,rus-kzk-02135,1,2023-10-07 23:51:37,akula
383,ken-ssd-00051,0,2023-10-07 23:51:39,akula
384,rom-ukr-00375,1,2023-10-07 23:51:43,akula
385,alg-lib-02249,0,2023-10-07 23:51:44,akula
386,rus-kzk-00771,0,2023-10-07 23:51:49,akula
387,fin-swd-01336,0,2023-10-07 23:51:51,akula
388,ven-guy-00334,1,2023-10-07 23:51:54,akula
389,gam-sen-02150,0,2023-10-07 23:51:56,akula
390,usa-mex-04556,1,2023-10-07 23:51:58,akula
391,chn-lao-00003,0,2023-10-07 23:52:33,akula
392,chn-lao-00003,1,2023-10-07 23:52:34,akula
393,chn-ind-09566,1,2023-10-07 23:52:35,akula
394,usa-can-19255,0,2023-10-07 23:52:37,akula
395,bra-bol-00232,1,2023-10-07 23:52:39,akula
396,chl-arg-03773,0,2023-10-07 23:52:43,akula
397,rus-lit-00275,1,2023-10-07 23:52:45,akula
398,cam-drv-02550,1,2023-10-07 23:52:51,akula
399,afg-tkm-01526,1,2023-10-07 23:52:54,akula
400,usa-can-06075,0,2023-10-07 23:53:33,akula
401,rus-kzk-01824,1,2023-10-07 23:54:17,akula
402,cen-ssd-01520,0,2023-10-07 23:54:18,akula
403,mzm-zim-03349,0,2023-10-07 23:54:21,akula
404,chn-ind-00838,0,2023-10-07 23:54:24,akula
405,alg-tun-00087,1,2023-10-07 23:54:30,akula
406,chn-ind-05498,1,2023-10-07 23:54:35,akula
407,cha-lib-00318,0,2023-10-07 23:54:37,akula
408,drc-ang-03974,1,2023-10-07 23:55:01,akula
409,lao-drv-03915,1,2023-10-07 23:55:06,akula
410,cao-nig-02137,1,2023-10-07 23:55:09,akula
411,drc-zam-02173,1,2023-10-07 23:55:11,akula
412,cao-cen-00178,1,2023-10-07 23:55:17,akula
413,nir-nig-02644,0,2023-10-07 23:55:19,akula
414,alg-lib-01755,0,2023-10-07 23:55:22,akula
415,aus-ita-00582,1,2023-10-07 23:55:24,akula
416,thi-mal-00169,0,2023-10-07 23:55:27,akula
417,thi-lao-00624,1,2023-10-07 23:55:29,akula
418,hai-dom-00710,1,2023-10-07 23:55:33,akula
419,pol-ukr-00884,0,2023-10-07 23:55:35,akula
420,alg-tun-00255,1,2023-10-07 23:55:39,akula
421,bra-arg-03444,1,2023-10-07 23:55:41,akula
422,mzm-maw-01389,0,2023-10-07 23:55:44,akula
423,sen-maa-01061,1,2023-10-07 23:55:45,akula
424,col-ven-02720,1,2023-10-07 23:55:47,akula
425,blz-gua-00003,1,2023-10-07 23:55:49,akula
426,kyr-uzb-01156,1,2023-10-07 23:55:51,akula
427,bol-arg-01435,1,2023-10-07 23:55:53,akula
428,drc-ssd-00560,0,2023-10-07 23:55:55,akula
429,nir-nig-01826,1,2023-10-07 23:55:56,akula
430,bra-bol-00847,1,2023-10-07 23:55:59,akula
431,jor-sau-01124,0,2023-10-07 23:56:01,akula
432,sud-egy-00670,0,2023-10-07 23:56:02,akula
433,col-ven-01087,1,2023-10-07 23:56:04,akula
434,drc-zam-03261,0,2023-10-07 23:56:07,akula
435,drc-zam-00402,0,2023-10-07 23:56:08,akula
436,nam-bot-00463,1,2023-10-07 23:56:10,akula
437,rus-ukr-00850,1,2023-10-07 23:56:12,akula
438,frn-gmy-00025,0,2023-10-07 23:56:15,akula
439,ind-bng-07477,0,2023-10-07 23:56:36,akula
440,rus-grg-01182,1,2023-10-07 23:56:39,akula
441,ind-bng-05502,1,2023-10-07 23:56:43,akula
442,alg-tun-00503,1,2023-10-07 23:56:47,akula
443,frn-ita-00168,1,2023-10-07 23:56:49,akula
444,lao-drv-04797,1,2023-10-07 23:56:51,akula
445,mli-alg-03145,0,2023-10-07 23:56:53,akula
446,bra-bol-02054,1,2023-10-07 23:56:55,akula
447,hun-slv-00142,1,2023-10-07 23:56:58,akula
448,afg-pak-01616,1,2023-10-07 23:57:00,akula
449,kzk-chn-00317,1,2023-10-07 23:57:02,akula
450,cam-drv-02102,1,2023-10-07 23:57:03,akula
451,nir-bfo-00513,0,2023-10-07 23:57:05,akula
452,rom-ukr-00349,1,2023-10-07 23:57:08,akula
453,bra-par-01496,1,2023-10-07 23:57:11,akula
454,chn-prk-00219,1,2023-10-07 23:57:15,akula
455,rus-kzk-06498,1,2023-10-07 23:57:18,akula
456,cao-nig-02543,0,2023-10-07 23:57:29,akula
457,alb-kos-00244,0,2023-10-07 23:57:53,akula
458,mal-ins-00284,0,2023-10-07 23:57:57,akula
459,eth-ssd-02072,1,2023-10-07 23:57:58,akula
460,maa-mor-01825,0,2023-10-07 23:58:00,akula
