,Tile,Response,Timestamp,UserID
116,eth-ssd-01367,1,2023-10-23 17:28:36,ellor
117,irn-irq-03230,1,2023-10-23 17:28:38,ellor
118,rus-kzk-12262,1,2023-10-23 17:28:40,ellor
119,yug-kos-00637,1,2023-10-23 17:28:45,ellor
120,uzb-kzk-02073,0,2023-10-23 17:28:47,ellor
121,cam-drv-02515,1,2023-10-23 17:28:51,ellor
122,pan-col-00526,0,2023-10-23 17:28:56,ellor
123,chn-ind-05502,1,2023-10-23 17:28:58,ellor
124,rus-kzk-01418,1,2023-10-23 17:29:00,ellor
125,rus-chn-02802,1,2023-10-23 17:29:01,ellor
126,nir-bfo-00385,1,2023-10-23 17:29:03,ellor
127,sud-egy-04227,0,2023-10-23 17:29:17,ellor
128,som-eth-04405,1,2023-10-23 17:29:29,ellor
129,rus-mon-01595,1,2023-10-23 17:29:30,ellor
130,ind-bng-00821,1,2023-10-23 17:29:33,ellor
131,bra-bol-01219,1,2023-10-23 17:29:34,ellor
132,chn-ind-00314,0,2023-10-23 17:29:37,ellor
133,sau-oma-00531,0,2023-10-23 17:29:39,ellor
134,cao-cha-02658,1,2023-10-23 17:29:46,ellor
135,taj-kyr-00601,1,2023-10-23 17:29:50,ellor
136,chl-arg-07798,1,2023-10-23 17:29:52,ellor
137,chn-pak-00170,0,2023-10-23 17:30:11,ellor
138,uga-ssd-00672,1,2023-10-23 17:30:13,ellor
139,saf-bot-00914,1,2023-10-23 17:30:15,ellor
140,usa-mex-05899,1,2023-10-23 17:30:19,ellor
141,bra-arg-00159,0,2023-10-23 17:30:22,ellor
142,usa-can-02711,1,2023-10-23 17:30:39,ellor
143,mya-thi-01149,0,2023-10-23 17:30:41,ellor
144,chn-prk-02114,1,2023-10-23 17:30:43,ellor
145,grc-tur-00525,1,2023-10-23 17:30:48,ellor
146,cen-cha-03868,1,2023-10-23 17:30:56,ellor
147,taj-kyr-01875,1,2023-10-23 17:30:58,ellor
148,rus-blr-02400,0,2023-10-23 17:31:00,ellor
149,ken-ssd-00662,1,2023-10-23 17:31:02,ellor
150,cao-nig-00319,1,2023-10-23 17:31:03,ellor
151,mli-alg-03358,0,2023-10-23 17:31:05,ellor
152,cao-cha-01301,0,2023-10-23 17:31:08,ellor
153,chn-prk-02828,1,2023-10-23 17:31:10,ellor
154,sau-yem-03000,1,2023-10-23 17:31:14,ellor
155,alg-lib-01004,1,2023-10-23 17:31:15,ellor
156,cen-drc-02664,1,2023-10-23 17:31:16,ellor
157,ind-pak-02467,1,2023-10-23 17:31:21,ellor
158,mli-nir-01939,0,2023-10-23 17:31:23,ellor
159,uga-ssd-00536,1,2023-10-23 17:31:26,ellor
160,cao-cen-01900,1,2023-10-23 17:31:28,ellor
161,ind-nep-02765,0,2023-10-23 17:31:32,ellor
162,chn-ind-06259,1,2023-10-23 17:31:35,ellor
163,drc-uga-01291,1,2023-10-23 17:31:38,ellor
164,hon-sal-00705,1,2023-10-23 17:31:40,ellor
165,chn-mon-03050,1,2023-10-23 17:31:42,ellor
166,ken-eth-02018,1,2023-10-23 17:31:44,ellor
167,mzm-maw-01242,1,2023-10-23 17:31:47,ellor
168,swz-gmy-00267,1,2023-10-23 17:31:57,ellor
169,cao-nig-00319,1,2023-10-23 17:31:59,ellor
170,usa-mex-04888,1,2023-10-23 17:32:00,ellor
171,ven-guy-00251,0,2023-10-23 17:32:04,ellor
172,kyr-chn-00467,1,2023-10-23 17:32:05,ellor
173,irn-pak-00848,1,2023-10-23 17:32:07,ellor
174,bra-arg-00159,0,2023-10-23 17:32:08,ellor
175,rus-ukr-01391,1,2023-10-23 17:32:10,ellor
176,mli-sen-00475,1,2023-10-23 17:32:12,ellor
177,nir-cha-01473,0,2023-10-23 17:32:15,ellor
178,hon-nic-02019,0,2023-10-23 17:32:18,ellor
179,cos-pan-00202,0,2023-10-23 17:32:22,ellor
180,rus-kzk-05812,1,2023-10-23 17:32:25,ellor
181,chl-arg-07798,1,2023-10-23 17:32:29,ellor
182,cen-con-00578,0,2023-10-23 17:32:33,ellor
183,ind-nep-00708,1,2023-10-23 17:32:36,ellor
184,chn-prk-02564,1,2023-10-23 17:32:37,ellor
185,usa-can-15974,1,2023-10-23 17:32:38,ellor
186,saf-nam-01253,1,2023-10-23 17:32:44,ellor
187,lit-blr-00738,1,2023-10-23 17:32:51,ellor
188,tun-lib-00408,0,2023-10-23 17:32:56,ellor
189,saf-les-00094,0,2023-10-23 17:33:01,ellor
190,cdi-gha-00726,1,2023-10-23 17:33:04,ellor
191,rus-blr-01140,1,2023-10-23 17:33:05,ellor
192,sud-ssd-03833,0,2023-10-23 17:33:07,ellor
193,spn-por-03538,1,2023-10-23 17:33:09,ellor
194,ven-guy-00251,0,2023-10-23 17:33:11,ellor
195,taz-mzm-01604,1,2023-10-23 17:33:14,ellor
196,rus-chn-01471,0,2023-10-23 17:33:16,ellor
197,arm-aze-00637,1,2023-10-23 17:33:17,ellor
198,taz-zam-00413,0,2023-10-23 17:33:20,ellor
199,mli-nir-01267,0,2023-10-23 17:33:22,ellor
200,col-ven-01885,0,2023-10-23 17:33:25,ellor
201,rus-kzk-10233,1,2023-10-23 17:33:27,ellor
202,kyr-uzb-00237,1,2023-10-23 17:33:29,ellor
203,ins-etm-00310,1,2023-10-23 17:33:30,ellor
204,mli-alg-03291,0,2023-10-23 17:33:32,ellor
205,gab-con-02108,1,2023-10-23 17:33:36,ellor
206,ind-pak-00106,0,2023-10-23 17:33:42,ellor
207,afg-taj-02419,1,2023-10-23 17:33:44,ellor
208,cro-bos-01555,1,2023-10-23 17:33:47,ellor
209,usa-can-03465,1,2023-10-23 17:33:49,ellor
210,mya-thi-04396,0,2023-10-23 17:33:53,ellor
211,gnb-sen-00246,0,2023-10-23 17:33:58,ellor
212,afg-pak-04723,1,2023-10-23 17:34:01,ellor
213,ken-ssd-00662,1,2023-10-23 17:34:02,ellor
214,swz-ita-00735,1,2023-10-23 17:34:05,ellor
215,mli-maa-04630,0,2023-10-23 17:34:10,ellor
216,usa-can-07186,1,2023-10-23 17:34:14,ellor
217,mli-cdi-00459,1,2023-10-23 17:34:16,ellor
218,mli-maa-03054,0,2023-10-23 17:34:17,ellor
219,arm-aze-00390,1,2023-10-23 17:34:24,ellor
220,sud-egy-00216,0,2023-10-23 17:34:26,ellor
221,rus-ukr-03179,1,2023-10-23 17:34:28,ellor
222,tkm-kzk-00928,1,2023-10-23 17:34:29,ellor
223,mli-nir-01939,1,2023-10-23 17:34:31,ellor
224,ind-bhu-00625,0,2023-10-23 17:34:38,ellor
225,chn-ind-09508,0,2023-10-23 17:34:42,ellor
226,uga-ssd-00536,1,2023-10-23 17:34:46,ellor
227,bra-bol-07830,0,2023-10-23 17:34:49,ellor
228,drc-uga-01595,0,2023-10-23 17:34:52,ellor
229,ind-pak-00106,0,2023-10-23 17:34:54,ellor
230,nir-alg-00100,1,2023-10-23 17:34:57,ellor
231,cao-cha-02658,1,2023-10-23 17:35:00,ellor
232,nir-lib-00583,1,2023-10-23 17:35:06,ellor
233,taz-mzm-01604,1,2023-10-23 17:35:09,ellor
234,nam-bot-02250,1,2023-10-23 17:35:12,ellor
235,arm-aze-00390,1,2023-10-23 17:35:13,ellor
236,ang-zam-01087,0,2023-10-23 17:35:16,ellor
237,usa-can-09306,0,2023-10-23 17:35:25,ellor
238,ind-pak-07645,1,2023-10-23 17:35:28,ellor
239,mor-alg-02821,1,2023-10-23 17:35:30,ellor
240,bul-rom-00329,0,2023-10-23 17:35:32,ellor
241,hun-rom-00314,1,2023-10-23 17:35:34,ellor
242,gha-tog-01966,1,2023-10-23 17:35:36,ellor
243,ind-pak-06975,0,2023-10-23 17:35:38,ellor
244,rus-grg-00697,1,2023-10-23 17:35:40,ellor
245,nir-nig-02899,0,2023-10-23 17:35:46,ellor
246,drc-zam-04402,0,2023-10-23 17:35:50,ellor
247,lat-lit-01020,1,2023-10-23 17:35:52,ellor
248,maa-alg-00113,1,2023-10-23 17:35:57,ellor
249,bra-arg-02248,1,2023-10-23 17:35:59,ellor
250,sau-yem-02745,1,2023-10-23 17:36:02,ellor
251,uzb-kzk-00429,1,2023-10-23 17:36:05,ellor
252,jor-isr-00271,1,2023-10-23 17:36:08,ellor
253,sau-yem-03000,1,2023-10-23 17:36:13,ellor
254,mac-grc-00351,1,2023-10-23 17:36:16,ellor
255,hun-cro-00228,1,2023-10-23 17:36:24,ellor
256,rus-ukr-01535,1,2023-10-23 17:36:26,ellor
257,chl-arg-07798,1,2023-10-23 17:36:28,ellor
258,taz-zam-00494,1,2023-10-23 17:36:31,ellor
259,usa-mex-04888,1,2023-10-23 17:36:33,ellor
260,col-ven-03172,0,2023-10-23 17:36:34,ellor
261,rus-chn-04501,0,2023-10-23 17:36:36,ellor
262,taz-mzm-00206,1,2023-10-23 17:36:39,ellor
263,irq-jor-00400,1,2023-10-23 17:36:40,ellor
264,jor-sau-00905,1,2023-10-23 17:36:41,ellor
265,grg-tur-00197,0,2023-10-23 17:36:44,ellor
266,bra-bol-03492,1,2023-10-23 17:36:46,ellor
267,syr-jor-00724,1,2023-10-23 17:36:53,ellor
268,uga-ssd-00442,0,2023-10-23 17:36:57,ellor
269,chn-mya-00877,1,2023-10-23 17:36:59,ellor
270,ind-pak-02118,1,2023-10-23 17:37:01,ellor
271,mld-ukr-01870,1,2023-10-23 17:37:03,ellor
272,spn-por-03232,1,2023-10-23 17:37:04,ellor
273,bol-chl-02070,1,2023-10-23 17:37:10,ellor
274,ind-nep-02765,0,2023-10-23 17:37:12,ellor
275,arm-aze-02412,1,2023-10-23 17:37:18,ellor
276,grg-aze-00649,1,2023-10-23 17:37:20,ellor
277,rus-aze-00491,1,2023-10-23 17:37:24,ellor
278,rus-kzk-02477,1,2023-10-23 17:37:26,ellor
279,mor-alg-02138,1,2023-10-23 17:37:32,ellor
280,ang-nam-02456,1,2023-10-23 17:37:35,ellor
281,ind-nep-00273,1,2023-10-23 17:37:40,ellor
282,mli-maa-01022,1,2023-10-23 17:37:43,ellor
283,rus-kzk-02382,1,2023-10-23 17:37:52,ellor
284,nir-cha-01473,0,2023-10-23 17:37:55,ellor
285,rus-kzk-10911,1,2023-10-23 17:37:58,ellor
286,taj-kyr-00601,1,2023-10-23 17:38:01,ellor
287,mya-thi-02317,1,2023-10-23 17:38:08,ellor
288,taj-kyr-01646,1,2023-10-23 17:38:11,ellor
289,irn-irq-03057,1,2023-10-23 17:38:13,ellor
290,ven-bra-02061,1,2023-10-23 17:38:15,ellor
291,cam-drv-02515,1,2023-10-23 17:38:20,ellor
292,nir-bfo-00385,1,2023-10-23 17:38:22,ellor
293,hai-dom-00766,1,2023-10-23 17:38:24,ellor
294,swz-ita-01509,1,2023-10-23 17:38:28,ellor
295,pol-czr-00637,1,2023-10-23 17:38:30,ellor
296,drc-uga-01167,1,2023-10-23 17:38:31,ellor
297,cao-cha-01269,1,2023-10-23 17:38:34,ellor
298,chn-mya-03184,1,2023-10-23 17:38:37,ellor
299,drc-ssd-00486,0,2023-10-23 17:38:39,ellor
300,kyr-kzk-00455,0,2023-10-23 17:38:43,ellor
301,guy-bra-00711,0,2023-10-23 17:38:45,ellor
302,usa-mex-07328,1,2023-10-23 17:38:47,ellor
303,frn-ita-00871,1,2023-10-23 17:38:49,ellor
304,cdi-gha-01328,1,2023-10-23 17:38:51,ellor
305,arm-aze-02412,1,2023-10-23 17:38:52,ellor
306,rus-fin-01143,1,2023-10-23 17:38:55,ellor
307,mld-ukr-01482,1,2023-10-23 17:38:56,ellor
308,guy-sur-00184,0,2023-10-23 17:39:05,ellor
309,chn-mya-03184,1,2023-10-23 17:39:09,ellor
310,cha-lib-02010,0,2023-10-23 17:39:13,ellor
311,col-bra-01303,0,2023-10-23 17:39:16,ellor
312,taz-rwa-00026,1,2023-10-23 17:39:18,ellor
313,usa-can-11217,1,2023-10-23 17:39:21,ellor
314,usa-can-11217,1,2023-10-23 17:39:27,ellor
315,irn-pak-00285,1,2023-10-23 17:39:35,ellor
316,col-bra-01646,0,2023-10-23 17:39:38,ellor
317,hun-cro-00157,1,2023-10-23 17:39:42,ellor
318,ukr-blr-01377,1,2023-10-23 17:39:43,ellor
319,mor-alg-01949,1,2023-10-23 17:39:45,ellor
320,nir-nig-02899,0,2023-10-23 17:39:50,ellor
321,nir-bfo-00872,0,2023-10-23 17:39:55,ellor
322,usa-can-11785,1,2023-10-23 17:39:59,ellor
323,irn-pak-00848,1,2023-10-23 17:40:00,ellor
324,swd-nor-02138,0,2023-10-23 17:40:12,ellor
325,mzm-maw-02515,1,2023-10-23 17:40:25,ellor
326,kyr-chn-00222,1,2023-10-23 17:40:28,ellor
327,mzm-zim-00652,0,2023-10-23 17:40:29,ellor
328,drc-bui-00371,0,2023-10-23 17:40:32,ellor
329,mli-bfo-00885,1,2023-10-23 17:40:34,ellor
330,nir-cha-00776,0,2023-10-23 17:40:36,ellor
331,cos-pan-00229,1,2023-10-23 17:40:39,ellor
332,yug-bos-00531,1,2023-10-23 17:40:42,ellor
333,syr-leb-00314,1,2023-10-23 17:40:44,ellor
334,ang-nam-01044,1,2023-10-23 17:40:46,ellor
335,yug-bos-00449,1,2023-10-23 17:40:48,ellor
336,gam-sen-01001,1,2023-10-23 17:40:50,ellor
337,chn-mon-04067,0,2023-10-23 17:40:59,ellor
338,uzb-kzk-00495,1,2023-10-23 17:41:01,ellor
339,cen-con-00572,0,2023-10-23 17:41:08,ellor
340,drc-ssd-01442,1,2023-10-23 17:41:10,ellor
341,rus-fin-02784,1,2023-10-23 17:41:12,ellor
342,uzb-kzk-05828,1,2023-10-23 17:41:14,ellor
343,chl-arg-08364,1,2023-10-23 17:41:16,ellor
344,mli-maa-02551,1,2023-10-23 17:41:19,ellor
345,drc-bui-00295,0,2023-10-23 17:41:21,ellor
346,mzm-zim-02264,1,2023-10-23 17:41:25,ellor
347,ben-nig-00337,1,2023-10-23 17:41:36,ellor
348,chn-mya-00877,1,2023-10-23 17:41:38,ellor
349,mli-sen-00475,1,2023-10-23 17:41:40,ellor
350,jor-isr-00271,1,2023-10-23 17:41:45,ellor
351,maa-alg-00113,1,2023-10-23 17:41:48,ellor
352,cha-lib-00461,0,2023-10-23 17:41:50,ellor
353,cao-cen-00333,1,2023-10-23 17:41:54,ellor
354,taz-mzm-01351,1,2023-10-23 17:41:57,ellor
355,som-eth-02235,0,2023-10-23 17:42:00,ellor
356,rus-mon-03033,1,2023-10-23 17:42:02,ellor
357,usa-can-03030,1,2023-10-23 17:42:05,ellor
358,cdi-gha-01328,1,2023-10-23 17:42:07,ellor
359,rus-kzk-10911,1,2023-10-23 17:42:18,ellor
360,gab-con-02108,1,2023-10-23 17:42:20,ellor
361,afg-taj-00401,1,2023-10-23 17:42:23,ellor
362,mzm-zim-00600,1,2023-10-23 17:42:26,ellor
363,chl-arg-11031,1,2023-10-23 17:42:40,ellor
364,rus-chn-10231,1,2023-10-23 17:42:42,ellor
365,drc-ang-03609,0,2023-10-23 17:42:44,ellor
366,pol-slo-00543,1,2023-10-23 17:42:47,ellor
367,usa-can-18505,1,2023-10-23 17:42:50,ellor
368,drc-zam-04989,1,2023-10-23 17:42:52,ellor
369,chn-mon-09756,1,2023-10-23 17:42:56,ellor
370,bra-bol-01685,1,2023-10-23 17:43:03,ellor
371,chn-mon-07710,1,2023-10-23 17:43:05,ellor
372,con-drc-01592,0,2023-10-23 17:43:07,ellor
373,rus-mon-05077,1,2023-10-23 17:43:10,ellor
374,cen-con-00578,0,2023-10-23 17:43:14,ellor
375,tur-syr-01952,1,2023-10-23 17:43:16,ellor
376,taz-bui-00241,1,2023-10-23 17:43:18,ellor
377,mya-lao-00158,1,2023-10-23 17:43:21,ellor
378,eqg-cao-00307,0,2023-10-23 17:43:24,ellor
379,pan-col-00526,0,2023-10-23 17:43:27,ellor
380,ukg-ire-00614,1,2023-10-23 17:43:29,ellor
381,usa-can-03030,1,2023-10-23 17:43:32,ellor
382,sud-ssd-05375,1,2023-10-23 17:43:35,ellor
383,gab-con-00836,0,2023-10-23 17:43:40,ellor
384,dji-eth-00274,1,2023-10-23 17:43:43,ellor
385,rus-kzk-03415,1,2023-10-23 17:43:45,ellor
386,mzm-zim-00652,0,2023-10-23 17:44:27,ellor
387,kyr-uzb-00980,1,2023-10-23 17:44:37,ellor
388,kyr-kzk-02169,1,2023-10-23 17:44:40,ellor
389,irn-tkm-01711,1,2023-10-23 17:44:42,ellor
390,sen-maa-00910,1,2023-10-23 17:44:45,ellor
391,rus-blr-01140,1,2023-10-23 17:44:47,ellor
392,fin-swd-01427,1,2023-10-23 17:44:49,ellor
393,rus-kzk-09750,1,2023-10-23 17:44:51,ellor
394,fin-swd-00131,1,2023-10-23 17:44:59,ellor
395,sud-egy-03789,1,2023-10-23 17:45:05,ellor
396,drc-ssd-00486,0,2023-10-23 17:45:07,ellor
397,uga-rwa-00069,1,2023-10-23 17:45:11,ellor
398,bra-bol-03492,1,2023-10-23 17:45:13,ellor
399,ang-zam-00903,0,2023-10-23 17:45:18,ellor
400,ind-nep-02894,1,2023-10-23 17:45:25,ellor
401,nir-nig-02926,0,2023-10-23 17:45:29,ellor
402,taj-kyr-01691,1,2023-10-23 17:45:36,ellor
403,mal-ins-01555,0,2023-10-23 17:45:40,ellor
404,swd-nor-02138,0,2023-10-23 17:45:48,ellor
405,spn-por-03034,1,2023-10-23 17:45:50,ellor
406,hon-sal-00705,1,2023-10-23 17:45:52,ellor
407,gnb-sen-00246,0,2023-10-23 17:46:07,ellor
408,usa-mex-00643,1,2023-10-23 17:46:10,ellor
409,irn-pak-00575,1,2023-10-23 17:46:15,ellor
410,usa-can-11785,1,2023-10-23 17:46:17,ellor
411,mli-bfo-00885,1,2023-10-23 17:46:20,ellor
412,alb-grc-00049,0,2023-10-23 17:46:23,ellor
413,mex-gua-00908,1,2023-10-23 17:46:24,ellor
414,rus-blr-01433,0,2023-10-23 17:46:27,ellor
415,guy-sur-01674,1,2023-10-23 17:46:29,ellor
416,hun-cro-00170,1,2023-10-23 17:46:33,ellor
417,uzb-kzk-00429,0,2023-10-23 17:46:35,ellor
418,cen-con-00578,0,2023-10-23 17:46:38,ellor
419,col-bra-01414,1,2023-10-23 17:46:40,ellor
420,chn-pak-00170,1,2023-10-23 17:47:01,ellor
421,yug-bul-00119,1,2023-10-23 17:47:05,ellor
422,cen-drc-01818,1,2023-10-23 17:47:13,ellor
423,saf-nam-00289,1,2023-10-23 17:47:15,ellor
424,ind-mya-02317,1,2023-10-23 17:47:17,ellor
425,chn-mon-11962,1,2023-10-23 17:47:19,ellor
426,sud-egy-00060,0,2023-10-23 17:47:30,ellor
427,maa-alg-00857,0,2023-10-23 17:47:35,ellor
428,gam-sen-01001,1,2023-10-23 17:47:41,ellor
429,sud-ssd-05375,1,2023-10-23 17:47:45,ellor
430,gab-con-00836,0,2023-10-23 17:47:49,ellor
431,ven-guy-00404,1,2023-10-23 17:48:03,ellor
432,mal-ins-03120,0,2023-10-23 17:48:09,ellor
433,gmy-czr-01047,1,2023-10-23 17:48:17,ellor
434,rus-kzk-05812,1,2023-10-23 17:48:22,ellor
435,rus-kzk-10233,1,2023-10-23 17:48:24,ellor
436,som-eth-04405,1,2023-10-23 17:48:48,ellor
437,uzb-kzk-05947,0,2023-10-23 17:48:52,ellor
438,chn-mon-05844,1,2023-10-23 17:49:06,ellor
439,spn-por-03034,1,2023-10-23 17:49:08,ellor
440,rus-chn-09360,1,2023-10-23 17:49:11,ellor
441,rus-kzk-15257,1,2023-10-23 17:49:13,ellor
442,saf-les-01382,1,2023-10-23 17:49:16,ellor
443,yug-bos-00531,1,2023-10-23 17:49:19,ellor
444,ind-mya-01603,0,2023-10-23 17:49:23,ellor
445,afg-taj-02419,1,2023-10-23 17:49:25,ellor
446,saf-nam-00607,1,2023-10-23 17:49:27,ellor
447,ind-mya-01603,0,2023-10-23 17:49:29,ellor
448,ind-pak-01567,1,2023-10-23 17:49:32,ellor
449,mzm-maw-02453,1,2023-10-23 17:49:34,ellor
450,hon-nic-00340,1,2023-10-23 17:49:36,ellor
451,cao-cha-01427,1,2023-10-23 17:49:38,ellor
452,chl-arg-13984,1,2023-10-23 17:49:43,ellor
453,spn-por-03366,1,2023-10-23 17:49:46,ellor
454,col-per-01921,0,2023-10-23 17:49:49,ellor
455,cam-drv-00363,1,2023-10-23 17:49:52,ellor
456,chn-ind-05502,1,2023-10-23 17:49:54,ellor
457,afg-pak-04640,1,2023-10-23 17:49:56,ellor
458,rus-ukr-01635,1,2023-10-23 17:49:59,ellor
459,spn-por-01677,1,2023-10-23 17:50:03,ellor
460,nir-bfo-00258,0,2023-10-23 17:50:11,ellor
461,rus-chn-06045,0,2023-10-23 17:50:32,ellor
462,mzm-saf-00799,1,2023-10-23 17:50:37,ellor
463,chn-mon-08054,1,2023-10-23 17:50:39,ellor
464,pan-col-00066,0,2023-10-23 17:50:41,ellor
